pcn,scrap_key,scrap_date,part_key,part_operation_key,part_no,operation_no,quantity,unit_cost,material_cost,scrap_cost,cost_model
300758,27398209,2021-02-25 07:06:00,2807625,7907507,727110F,190,2,0.12232,0,0.24464,Standard Cost 01-2021
300758,27398197,2021-02-25 07:05:00,2807625,7907507,727110F,190,1,0.12232,0,0.12232,Standard Cost 01-2021
300758,27398193,2021-02-25 07:05:00,2807625,7907507,727110F,190,3,0.12232,0,0.36696,Standard Cost 01-2021
300758,27397691,2021-02-25 06:03:00,2794731,7874371,10103353,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27397674,2021-02-25 06:02:00,2812907,7950328,R568616,120,1,164.60824,200.6,164.60824,Standard Cost 01-2021A
300758,27397667,2021-02-25 06:02:00,2812907,7950328,R568616,120,1,164.60824,200.6,164.60824,Standard Cost 01-2021A
300758,27397670,2021-02-25 06:02:00,2812907,7950328,R568616,120,1,164.60824,200.6,164.60824,Standard Cost 01-2021A
300758,27397666,2021-02-25 06:01:00,2812907,7950328,R568616,120,1,164.60824,200.6,164.60824,Standard Cost 01-2021A
300758,27397530,2021-02-25 05:28:00,2794706,7874404,10103355,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27397525,2021-02-25 05:28:00,2794731,7874377,10103353,140,1,24.94259,12.2484,24.94259,Standard Cost 01-2021A
300758,27397532,2021-02-25 05:28:00,2794706,7874404,10103355,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27397529,2021-02-25 05:28:00,2794706,7874404,10103355,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27397535,2021-02-25 05:28:00,2794752,7876279,10103358,100,1,4.82666,0,4.82666,Standard Cost 01-2021A
300758,27397015,2021-02-25 02:59:00,2795725,7873112,139990,110,1,8.145,0,8.145,Standard Cost 01-2021
300758,27397013,2021-02-25 02:58:00,2795722,7873107,139989,110,1,8.145,0,8.145,Standard Cost 01-2021
300758,27397006,2021-02-25 02:54:00,2795911,7873612,HXE71969,110,1,96.99347,73.47,96.99347,Standard Cost 01-2021A
300758,27397005,2021-02-25 02:54:00,2794224,7868688,DZ106753,130,2,18.74113,11.428,37.48226,Standard Cost 01-2021A
300758,27397003,2021-02-25 02:53:00,2794224,7868688,DZ106753,130,1,18.74113,11.428,18.74113,Standard Cost 01-2021A
300758,27396991,2021-02-25 02:48:00,2794174,7868602,R541031,120,1,13.01795,9.61,13.01795,Standard Cost 01-2021A
300758,27396993,2021-02-25 02:48:00,2812672,7933027,R568546,140,4,12.41286,11.12,49.65144,Standard Cost 01-2021A
300758,27396995,2021-02-25 02:48:00,2795089,7869153,R538392,120,1,8.88812,7.87,8.88812,Standard Cost 01-2021
300758,27396989,2021-02-25 02:47:00,2794224,7868688,DZ106753,130,3,18.74113,11.428,56.22339,Standard Cost 01-2021A
300758,27396979,2021-02-25 02:40:00,2795740,7873443,2017707,120,3,9.18404,8.1868,27.55212,Standard Cost 01-2021
300758,27396975,2021-02-25 02:38:00,2795855,7874652,10035422,140,1,61.42407,28.00868,61.42407,Standard Cost 01-2021A
300758,27396971,2021-02-25 02:37:00,2795855,7874652,10035422,140,1,61.42407,28.00868,61.42407,Standard Cost 01-2021A
300758,27396968,2021-02-25 02:36:00,2795852,7874631,10035421,140,1,62.9182,20.04978,62.9182,Standard Cost 01-2021A
300758,27396967,2021-02-25 02:35:00,2795852,7874631,10035421,140,1,62.9182,20.04978,62.9182,Standard Cost 01-2021A
300758,27396965,2021-02-25 02:35:00,2795852,7874631,10035421,140,1,62.9182,20.04978,62.9182,Standard Cost 01-2021A
300758,27396963,2021-02-25 02:34:00,2795852,7874631,10035421,140,1,62.9182,20.04978,62.9182,Standard Cost 01-2021A
300758,27396962,2021-02-25 02:33:00,2795867,7874749,10052103,140,1,53.59532,33.96882,53.59532,Standard Cost 01-2021A
300758,27396423,2021-02-24 23:49:00,2800329,7883437,001-0518-14,100,1,198.20139,163.7252,198.20139,Standard Cost 01-2021A
300758,27396420,2021-02-24 23:48:00,2800330,7883402,001-0518-15,100,1,198.20139,163.7252,198.20139,Standard Cost 01-2021A
300758,27396416,2021-02-24 23:48:00,2800330,7883402,001-0518-15,100,1,198.20139,163.7252,198.20139,Standard Cost 01-2021A
300758,27396407,2021-02-24 23:47:00,2801181,7877317,501-0994-05,150,2,78.40572,48.6583,156.81144,Standard Cost 01-2021A
300758,27396413,2021-02-24 23:47:00,2800330,7883402,001-0518-15,100,1,198.20139,163.7252,198.20139,Standard Cost 01-2021A
300758,27396411,2021-02-24 23:47:00,2801181,7877317,501-0994-05,150,1,78.40572,48.6583,78.40572,Standard Cost 01-2021A
300758,27396404,2021-02-24 23:46:00,2800330,7883402,001-0518-15,100,1,198.20139,163.7252,198.20139,Standard Cost 01-2021A
300758,27396405,2021-02-24 23:46:00,2800325,7883415,001-0518-12,100,1,198.20139,163.7252,198.20139,Standard Cost 01-2021A
300758,27396400,2021-02-24 23:45:00,2800330,7883402,001-0518-15,100,1,198.20139,163.7252,198.20139,Standard Cost 01-2021A
300758,27396402,2021-02-24 23:45:00,3024948,8786306,001-0924-03,100,1,178.86619,144.39,178.86619,Standard Cost 01-2021A
300758,27396399,2021-02-24 23:45:00,2795324,7872701,CBO1410417,110,1,140.33549,138,140.33549,Standard Cost 01-2021A
300758,27396396,2021-02-24 23:44:00,2803838,7888657,26088055,120,6,2.59498,0,15.56988,Standard Cost 01-2021A
300758,27396398,2021-02-24 23:44:00,2796137,7873096,10037203,130,1,104.82749,71.9184,104.82749,Standard Cost 01-2021A
300758,27396389,2021-02-24 23:43:00,2803944,7889320,26088054,120,1,4.49165,3.28498,4.49165,Standard Cost 01-2021A
300758,27396394,2021-02-24 23:43:00,2803838,7888657,26088055,120,1,2.59498,0,2.59498,Standard Cost 01-2021A
300758,27396392,2021-02-24 23:43:00,2803944,7889320,26088054,120,1,4.49165,3.28498,4.49165,Standard Cost 01-2021A
300758,27396388,2021-02-24 23:42:00,2684942,7466404,H2GC 5K651 AB,100,1,38.26352,37.2454,38.26352,Standard Cost 01-2021A
300758,27396385,2021-02-24 23:42:00,2795339,7872976,R556656,120,1,70.11539,63.85,70.11539,Standard Cost 01-2021A
300758,27396384,2021-02-24 23:42:00,2801181,7885025,501-0994-05,100,2,58.92557,47.0783,117.85114,Standard Cost 01-2021A
300758,27396381,2021-02-24 23:41:00,2801227,7885534,501-1234-08,150,1,75.85756,49.9383,75.85756,Standard Cost 01-2021A
300758,27396383,2021-02-24 23:41:00,2801181,7885035,501-0994-05,120,1,72.57224,48.6583,72.57224,Standard Cost 01-2021A
300758,27396379,2021-02-24 23:40:00,2800322,7883374,001-0408-05D,100,1,211.87554,149.8184,211.87554,Standard Cost 01-2021A
300758,27392589,2021-02-24 13:04:00,2807625,7907507,727110F,190,1,0.12232,0,0.12232,Standard Cost 01-2021
300758,27392592,2021-02-24 13:04:00,2807625,7907507,727110F,190,6,0.12232,0,0.73392,Standard Cost 01-2021
300758,27392586,2021-02-24 13:04:00,2807625,7907507,727110F,190,1,0.12232,0,0.12232,Standard Cost 01-2021
300758,27392590,2021-02-24 13:04:00,2807625,7907507,727110F,190,2,0.12232,0,0.24464,Standard Cost 01-2021
300758,27392591,2021-02-24 13:04:00,2807625,7907507,727110F,190,2,0.12232,0,0.24464,Standard Cost 01-2021
300758,27392583,2021-02-24 13:03:00,2807625,7907507,727110F,190,2,0.12232,0,0.24464,Standard Cost 01-2021
300758,27392578,2021-02-24 13:03:00,2807625,7907507,727110F,190,3,0.12232,0,0.36696,Standard Cost 01-2021
300758,27391711,2021-02-24 10:50:00,2794752,7876279,10103358,100,1,4.82666,0,4.82666,Standard Cost 01-2021A
300758,27391715,2021-02-24 10:50:00,2820251,7961911,10103355CX,100,1,32.9227,24.5041,32.9227,Standard Cost 01-2021A
300758,27391712,2021-02-24 10:50:00,2794731,7874371,10103353,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27391708,2021-02-24 10:49:00,2794706,7874404,10103355,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27391704,2021-02-24 10:49:00,2794706,7874404,10103355,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27391707,2021-02-24 10:49:00,2794731,7874371,10103353,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27391136,2021-02-24 09:20:00,2908637,8293442,10115487,150,1,111.48611,93.8386,111.48611,Standard Cost 01-2021A
300758,27391133,2021-02-24 09:20:00,2908637,8293442,10115487,150,1,111.48611,93.8386,111.48611,Standard Cost 01-2021A
300758,27391139,2021-02-24 09:20:00,2908637,8293442,10115487,150,1,111.48611,93.8386,111.48611,Standard Cost 01-2021A
300758,27391135,2021-02-24 09:20:00,2908637,8293442,10115487,150,1,111.48611,93.8386,111.48611,Standard Cost 01-2021A
300758,27391137,2021-02-24 09:20:00,2908637,8293442,10115487,150,1,111.48611,93.8386,111.48611,Standard Cost 01-2021A
300758,27391131,2021-02-24 09:19:00,2908637,8293442,10115487,150,1,111.48611,93.8386,111.48611,Standard Cost 01-2021A
300758,27391129,2021-02-24 09:19:00,2908637,8293442,10115487,150,1,111.48611,93.8386,111.48611,Standard Cost 01-2021A
300758,27391130,2021-02-24 09:19:00,2908637,8293442,10115487,150,1,111.48611,93.8386,111.48611,Standard Cost 01-2021A
300758,27391039,2021-02-24 09:08:00,2794731,7874371,10103353,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27391043,2021-02-24 09:08:00,2794731,7874371,10103353,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27391029,2021-02-24 09:07:00,2794731,7874371,10103353,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27391036,2021-02-24 09:07:00,2794731,7874371,10103353,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27391024,2021-02-24 09:06:00,2794752,7876279,10103358,100,1,4.82666,0,4.82666,Standard Cost 01-2021A
300758,27391016,2021-02-24 09:05:00,2794706,7874404,10103355,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27391020,2021-02-24 09:05:00,2794752,7876279,10103358,100,1,4.82666,0,4.82666,Standard Cost 01-2021A
300758,27391005,2021-02-24 09:04:00,2794752,7876279,10103358,100,1,4.82666,0,4.82666,Standard Cost 01-2021A
300758,27391012,2021-02-24 09:04:00,2794731,7874371,10103353,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27390968,2021-02-24 08:56:00,2794731,7874371,10103353,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27390958,2021-02-24 08:55:00,2794752,7876279,10103358,100,1,4.82666,0,4.82666,Standard Cost 01-2021A
300758,27390956,2021-02-24 08:54:00,2794752,7876279,10103358,100,1,4.82666,0,4.82666,Standard Cost 01-2021A
300758,27390951,2021-02-24 08:54:00,2794752,7876279,10103358,100,1,4.82666,0,4.82666,Standard Cost 01-2021A
300758,27390942,2021-02-24 08:53:00,2794731,7874371,10103353,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27390934,2021-02-24 08:52:00,2794706,7874404,10103355,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27390937,2021-02-24 08:52:00,2794731,7874371,10103353,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27390939,2021-02-24 08:52:00,2794752,7876279,10103358,100,1,4.82666,0,4.82666,Standard Cost 01-2021A
300758,27390931,2021-02-24 08:51:00,2794731,7874377,10103353,140,1,24.94259,12.2484,24.94259,Standard Cost 01-2021A
300758,27390927,2021-02-24 08:50:00,2794731,7874377,10103353,140,2,24.94259,12.2484,49.88518,Standard Cost 01-2021A
300758,27390924,2021-02-24 08:50:00,2794706,7874404,10103355,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27390922,2021-02-24 08:50:00,2794706,7874404,10103355,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27390917,2021-02-24 08:49:00,2794706,7874404,10103355,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27390908,2021-02-24 08:47:00,2794706,7874404,10103355,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27390900,2021-02-24 08:46:00,2794706,7874404,10103355,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27390898,2021-02-24 08:46:00,2794706,7874404,10103355,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27390892,2021-02-24 08:45:00,2794706,7874404,10103355,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27390890,2021-02-24 08:45:00,2794706,7874404,10103355,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27390883,2021-02-24 08:44:00,2794731,7874371,10103353,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27390076,2021-02-24 07:13:00,2795089,7869153,R538392,120,8,8.88812,7.87,71.10496,Standard Cost 01-2021
300758,27390078,2021-02-24 07:13:00,2795089,7869153,R538392,120,5,8.88812,7.87,44.4406,Standard Cost 01-2021
300758,27389385,2021-02-24 05:50:00,2794706,7874404,10103355,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27389341,2021-02-24 05:42:00,2794731,7874371,10103353,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27389191,2021-02-24 05:11:00,2795847,7874548,10035419,140,1,60.24259,27.66259,60.24259,Standard Cost 01-2021A
300758,27389190,2021-02-24 05:10:00,2795913,7873616,HXE98995HX1,110,1,48.87828,39.31,48.87828,Standard Cost 01-2021A
300758,27388514,2021-02-24 01:26:00,2795089,7869153,R538392,120,4,8.88812,7.87,35.55248,Standard Cost 01-2021
300758,27388512,2021-02-24 01:25:00,2795866,7874684,10046553,140,1,73.22183,33.96882,73.22183,Standard Cost 01-2021A
300758,27388513,2021-02-24 01:25:00,2795866,7874684,10046553,140,1,73.22183,33.96882,73.22183,Standard Cost 01-2021A
300758,27388241,2021-02-24 00:03:00,2800325,7883415,001-0518-12,100,0,198.20139,163.7252,0,Standard Cost 01-2021A
300758,27388237,2021-02-24 00:02:00,2795324,7872701,CBO1410417,110,1,140.33549,138,140.33549,Standard Cost 01-2021A
300758,27388239,2021-02-24 00:02:00,2800325,7883415,001-0518-12,100,0,198.20139,163.7252,0,Standard Cost 01-2021A
300758,27388235,2021-02-24 00:01:00,2803838,7888657,26088055,120,1,2.59498,0,2.59498,Standard Cost 01-2021A
300758,27388236,2021-02-24 00:01:00,2803838,7888657,26088055,120,6,2.59498,0,15.56988,Standard Cost 01-2021A
300758,27388233,2021-02-24 00:00:00,2803944,7889320,26088054,120,22,4.49165,3.28498,98.8163,Standard Cost 01-2021A
300758,27388232,2021-02-24 00:00:00,2795324,7872701,CBO1410417,110,1,140.33549,138,140.33549,Standard Cost 01-2021A
300758,27388231,2021-02-23 23:59:00,2803944,7889320,26088054,120,1,4.49165,3.28498,4.49165,Standard Cost 01-2021A
300758,27388225,2021-02-23 23:59:00,2796137,7873096,10037203,130,1,104.82749,71.9184,104.82749,Standard Cost 01-2021A
300758,27388062,2021-02-23 23:22:00,2794706,7874404,10103355,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27388053,2021-02-23 23:21:00,2794706,7874404,10103355,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27388056,2021-02-23 23:21:00,2794706,7874404,10103355,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27388058,2021-02-23 23:21:00,2794706,7874404,10103355,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27388057,2021-02-23 23:21:00,2794706,7874404,10103355,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27388048,2021-02-23 23:20:00,2794731,7874371,10103353,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27388050,2021-02-23 23:20:00,2794731,7874371,10103353,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27388044,2021-02-23 23:20:00,2794731,7874371,10103353,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27388045,2021-02-23 23:20:00,2794731,7874371,10103353,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27388043,2021-02-23 23:20:00,2794731,7874371,10103353,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27388046,2021-02-23 23:20:00,2794731,7874371,10103353,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27388051,2021-02-23 23:20:00,2794731,7874371,10103353,100,1,8.4186,0,8.4186,Standard Cost 01-2021A
300758,27387030,2021-02-23 20:28:00,2795154,7871572,HXE20534HX1,130,1,36.06147,33.61,36.06147,Standard Cost 01-2021A
300758,27387026,2021-02-23 20:27:00,2795106,7869175,YZ502898,130,2,10.12676,9.41,20.25352,Standard Cost 01-2021A
300758,27387028,2021-02-23 20:27:00,2795106,7869175,YZ502898,130,2,10.12676,9.41,20.25352,Standard Cost 01-2021A
300758,27387021,2021-02-23 20:27:00,2795740,7873443,2017707,120,1,9.18404,8.1868,9.18404,Standard Cost 01-2021
300758,27387014,2021-02-23 20:26:00,2794224,7868688,DZ106753,130,4,18.74113,11.428,74.96452,Standard Cost 01-2021A
300758,27387019,2021-02-23 20:26:00,2795740,7873443,2017707,120,3,9.18404,8.1868,27.55212,Standard Cost 01-2021
300758,27387010,2021-02-23 20:26:00,2794174,7868602,R541031,120,2,13.01795,9.61,26.0359,Standard Cost 01-2021A
300758,27387007,2021-02-23 20:25:00,2794224,7868688,DZ106753,130,3,18.74113,11.428,56.22339,Standard Cost 01-2021A
300758,27387003,2021-02-23 20:25:00,2794224,7868688,DZ106753,130,1,18.74113,11.428,18.74113,Standard Cost 01-2021A
300758,27387002,2021-02-23 20:25:00,2794174,7868602,R541031,120,7,13.01795,9.61,91.12565,Standard Cost 01-2021A
300758,27386999,2021-02-23 20:24:00,2794224,7868688,DZ106753,130,1,18.74113,11.428,18.74113,Standard Cost 01-2021A
300758,27387000,2021-02-23 20:24:00,2794174,7868602,R541031,120,7,13.01795,9.61,91.12565,Standard Cost 01-2021A
300758,27387001,2021-02-23 20:24:00,2794174,7868602,R541031,120,4,13.01795,9.61,52.0718,Standard Cost 01-2021A
300758,27386998,2021-02-23 20:23:00,2947448,8503605,R558838,130,1,46.97693,15.65,46.97693,Standard Cost 01-2021A
300758,27386997,2021-02-23 20:23:00,2947448,8503605,R558838,130,1,46.97693,15.65,46.97693,Standard Cost 01-2021A
300758,27386996,2021-02-23 20:23:00,2947448,8503605,R558838,130,1,46.97693,15.65,46.97693,Standard Cost 01-2021A
300758,27386992,2021-02-23 20:22:00,2947448,8503605,R558838,130,1,46.97693,15.65,46.97693,Standard Cost 01-2021A
300758,27386988,2021-02-23 20:22:00,2795740,7873443,2017707,120,3,9.18404,8.1868,27.55212,Standard Cost 01-2021
300758,27386995,2021-02-23 20:22:00,2947448,8503605,R558838,130,1,46.97693,15.65,46.97693,Standard Cost 01-2021A
300758,27386978,2021-02-23 20:21:00,2795154,7871572,HXE20534HX1,130,1,36.06147,33.61,36.06147,Standard Cost 01-2021A
300758,27386986,2021-02-23 20:21:00,2795154,7871572,HXE20534HX1,130,1,36.06147,33.61,36.06147,Standard Cost 01-2021A
300758,27386984,2021-02-23 20:21:00,2795154,7871572,HXE20534HX1,130,1,36.06147,33.61,36.06147,Standard Cost 01-2021A
300758,27386976,2021-02-23 20:20:00,2795106,7869175,YZ502898,130,4,10.12676,9.41,40.50704,Standard Cost 01-2021A
